id,clinic_name,clinic_address_1
8792,"Taylor, Barnes and Williams Clinic","No.326/2, 30, Periyar School Road, NGO Colony, Ambasamudram, Tirunelveli, Tamil Nadu - 627013. Ph: 0462-5081442"
8793,"Diaz, Khan and Foster Clinic","No.554/A, 31, Perumal North Street, Oppanakara Street, Saibaba Colony, Coimbatore, Tamil Nadu - 641087. Ph: 0422-6464327"
8794,Smith LLC Clinic,"No.394/2, 49, Ambedkar Cross Street, Perambalur Road, Udayarpalayam, Ariyalur, Tamil Nadu - 621716. Ph: 04329-6398629"
8795,Gutierrez LLC Clinic,"No.609, 21, Vinayagar East Street, Beach Road, Cuddalore, Cuddalore, Tamil Nadu - 607214. Ph: 04142-2423233"
8796,"Ward, Rodriguez and Woods Clinic","No.829, 48, Subash North Street, Vellore Road, Jolarpettai, Tirupathur, Tamil Nadu - 635736. Ph: 04179-7548471"
8797,Williams-Joseph Clinic,"No.907/A, 29, Rajaji School Road, Anna Salai, Karaikudi, Sivaganga, Tamil Nadu - 630442. Ph: 04575-4811772"
8798,"Flores, Bowman and Roberts Clinic","No.424/1, 45, Vivekananda South Street, Cherry Road, Salem, Salem, Tamil Nadu - 636002. Ph: 0427-2065605"
8799,"Williams, Ruiz and Young Clinic","No.447, 22, Shiva School Road, Alagar Kovil Road, Melur, Madurai, Tamil Nadu - 625017. Ph: 0452-2339960"
8800,"Stevens, Duncan and Sparks Clinic","No.376/B, 2, Bharathiar Hospital Road, 1st Main Road, Chennai, Chennai, Tamil Nadu - 600062. Ph: 044-2333282"
8801,"Stevenson, Mckay and Bell Clinic","No.536, 48, Shiva Cross Street, Periyar Bus Stand Road, Anna Nagar, Madurai, Tamil Nadu - 625016. Ph: 0452-2063174"
8802,Clements-Miranda Clinic,"No.300/A, 6, Gandhi Tank Street, Gandhi Nagar, Ranipet, Vellore, Tamil Nadu - 632014. Ph: 0416-7161507"
8803,Young-Reilly Clinic,"No.965/1, 23, Shiva Old Street, Big Bazaar Street, Coimbatore, Coimbatore, Tamil Nadu - 641099. Ph: 0422-8469548"
8804,"Jones, Tucker and Soto Clinic","No.943, 17, APJ Kalam Ambedkar Road, ECR Road, Cheyyur, Chengalpet, Tamil Nadu - 603134. Ph: 044-6337817"
8805,Love Ltd Clinic,"No.867/2, 23, Perumal Anna Street, Beach Road, Rameswaram, Ramanathapuram, Tamil Nadu - 623623. Ph: 04567-6412564"
8806,"Gray, Miller and Barton Clinic","No.76/B, 37, Shiva New Street, Arcot Road, Ambur, Vellore, Tamil Nadu - 632012. Ph: 0416-9001196"
8807,Snyder and Sons Clinic,"No.592, 48, APJ Kalam 1st Street, Millerpuram Road, Tiruchendur, Thoothukudi, Tamil Nadu - 628215. Ph: 0461-2292684"
8808,"Reeves, Williams and Holland Clinic","No.716/A, 8, Vivekananda East Street, Bypass Road, Kodaikanal, Dindigul, Tamil Nadu - 624209. Ph: 0451-7335419"
8809,"Mason, Olson and Smith Clinic","No.602/2, 12, Bharathiar Periyar Street, Bypass Road, Kulithalai, Karur, Tamil Nadu - 639062. Ph: 04324-6272561"
8810,Kaufman-Wright Clinic,"No.920/2, 20, Nehru Kovil Street, Trichy Road, Kurumbalur, Perambalur, Tamil Nadu - 621167. Ph: 04328-8332421"
8811,Gonzalez and Sons Clinic,"No.627, 35, Rajiv 1st Street, Tenkasi Road, Rajapalayam, Virudhunagar, Tamil Nadu - 626065. Ph: 04562-7508831"
8812,"Smith, King and Jordan Clinic","No.873/2, 12, APJ Kalam Big Street, Maruthamalai Road, Saibaba Colony, Coimbatore, Tamil Nadu - 641007. Ph: 0422-8283898"
8813,"Harris, Bennett and Santiago Clinic","No.121, 2, APJ Kalam Market Street, Perundurai Road, Erode, Erode, Tamil Nadu - 638010. Ph: 0424-6090598"
8814,"Anderson, Guzman and Stewart Clinic","No.569/B, 28, Mariamman 3rd Street, Avinashi Road, Sulur, Coimbatore, Tamil Nadu - 641079. Ph: 0422-2578354"
8815,Young-Jensen Clinic,"No.117/A, 22, Anna Nehru Street, Trichy Road, Nilakottai, Dindigul, Tamil Nadu - 624449. Ph: 0451-3992772"
8816,Valdez-Gaines Clinic,"No.185/B, 26, Rajaji West Street, Chinthamani Road, Lalgudi, Tiruchirappalli, Tamil Nadu - 620024. Ph: 0431-3831722"
8817,"Williams, Wilson and Robinson Clinic","No.619/1, 29, Shiva Cross Street, Collectorate Road, Pudukkottai, Pudukottai, Tamil Nadu - 622279. Ph: 04322-9696038"
8818,Kramer Inc Clinic,"No.798/B, 4, Patel Gandhi Road, Salai Road, Uthiramerur, Kancheepuram, Tamil Nadu - 631506. Ph: 044-2435382"
8819,Zimmerman Group Clinic,"No.168/B, 42, Kamaraj Gandhi Road, Gandhi Street, Villupuram, Villupuram, Tamil Nadu - 605284. Ph: 04146-5305417"
8820,Torres-Hunt Clinic,"No.281/B, 21, Periyar Gandhi Road, Ekambaranatha Kovil Street, Sriperumbudur, Kancheepuram, Tamil Nadu - 631501. Ph: 044-9905819"
8821,Andrade-Kaufman Clinic,"No.631, 50, MGR Kovil Street, Station Road, Kancheepuram, Kancheepuram, Tamil Nadu - 631560. Ph: 044-4892478"
8822,"Robertson, Richardson and Ritter Clinic","No.564/1, 8, Bharathiar Ambedkar Road, Gandhi Road, Tambaram, Kancheepuram, Tamil Nadu - 631562. Ph: 044-9692709"
8823,Russell-Garcia Clinic,"No.646/A, 45, Vinayagar Tank Street, Kagithapuram, Katpadi, Vellore, Tamil Nadu - 632013. Ph: 0416-6341752"
8824,Huffman Group Clinic,"No.684/A, 38, Anna School Road, Cross Cut Road, Singanallur, Coimbatore, Tamil Nadu - 641090. Ph: 0422-6973050"
8825,"Davis, Thomas and Henderson Clinic","No.255, 39, Perumal Raja Street, Sathyamangalam Road, Mettupalayam, Coimbatore, Tamil Nadu - 641002. Ph: 0422-5401135"
8826,"Bell, Reese and Perry Clinic","No.552/1, 31, Kamaraj Tank Street, Market Street, Kumarapalayam, Namakkal, Tamil Nadu - 637391. Ph: 04286-6874715"
8827,Williams-Kerr Clinic,"No.158, 23, Murugan Old Street, Ekambaranatha Kovil Street, Kancheepuram, Kancheepuram, Tamil Nadu - 631546. Ph: 044-8919880"
8828,Stewart and Sons Clinic,"No.762/B, 28, Vinayagar West Street, Chinthamani Road, Srirangam, Tiruchirappalli, Tamil Nadu - 620014. Ph: 0431-5461585"
8829,Salinas-Campos Clinic,"No.666/B, 38, APJ Kalam New Street, Salem Road, Vikravandi, Villupuram, Tamil Nadu - 605454. Ph: 04146-7246521"
8830,Garcia and Sons Clinic,"No.545/1, 36, Bharathiar Gandhi Road, Bay View Road, Rameswaram, Ramanathapuram, Tamil Nadu - 623553. Ph: 04567-9603660"
8831,Schultz-Wallace Clinic,"No.763/B, 41, Bharathiar North Street, Cross Cut Road, Peelamedu, Coimbatore, Tamil Nadu - 641023. Ph: 0422-6346895"
8832,"Jarvis, Brown and Roberson Clinic","No.203, 47, Subash West Street, Thiruvalluvar Salai, Bhuvanagiri, Cuddalore, Tamil Nadu - 607160. Ph: 04142-4323914"
8833,"Thomas, Lawson and Howard Clinic","No.995/B, 20, Mariamman Raja Street, Palladam Road, Uthukuli, Tiruppur, Tamil Nadu - 641608. Ph: 0421-8563854"
8834,"Perez, Avila and Green Clinic","No.812/B, 7, Mariamman Raja Street, SIPCOT Road, Sholinghur, Ranipet, Tamil Nadu - 632473. Ph: 04172-8519192"
8835,Wood and Sons Clinic,"No.217/1, 1, Subash Nehru Street, Collectorate Road, Gandarvakottai, Pudukottai, Tamil Nadu - 622333. Ph: 04322-9974243"
8836,Elliott-Williams Clinic,"No.278/2, 6, Nehru Raja Street, Raja Street, Thanjavur, Thanjavur, Tamil Nadu - 613003. Ph: 04362-4962022"
8837,"Reynolds, Dawson and Cummings Clinic","No.323/2, 34, Rajaji Bazaar Street, Cherry Road, Mettur, Salem, Tamil Nadu - 636007. Ph: 0427-2027454"
8838,Maldonado-Simpson Clinic,"No.220, 36, Periyar Kamaraj Road, 2nd Cross Street, Royapettah, Chennai, Tamil Nadu - 600046. Ph: 044-8401112"
8839,"Castro, Callahan and Webster Clinic","No.556, 20, Anna Raja Street, North Veli Street, Anna Nagar, Madurai, Tamil Nadu - 625019. Ph: 0452-6958982"
8840,"Potter, Bates and Brooks Clinic","No.941/2, 30, Vivekananda South Street, Sainathapuram, Arcot, Vellore, Tamil Nadu - 632007. Ph: 0416-5397450"
8841,Newman-Sawyer Clinic,"No.818/2, 37, Vivekananda Tank Street, Trichy Road, Karaikudi, Sivaganga, Tamil Nadu - 630135. Ph: 04575-9634194"
8842,Gamble-Soto Clinic,"No.150/1, 49, Indira Nehru Street, Omalur Road, Mettur, Salem, Tamil Nadu - 636014. Ph: 0427-8308772"
8843,"Bell, Williams and Hall Clinic","No.254/B, 37, Bharathiar North Street, GST Road, Velachery, Chennai, Tamil Nadu - 600065. Ph: 044-2919193"
8844,"Gonzalez, Mason and Smith Clinic","No.334/B, 49, Bharathiar 1st Street, Market Road, Aravakurichi, Karur, Tamil Nadu - 639031. Ph: 04324-2743558"
8845,Hale-Gilbert Clinic,"No.390/2, 19, Gandhi Anna Street, Car Street, Kollidam, Mayiladuthurai, Tamil Nadu - 609743. Ph: 04364-8855875"
8846,"Daugherty, Beck and Stewart Clinic","No.223/A, 47, Kamaraj Cross Street, Market Street, Pondicherry Border, Chengalpet, Tamil Nadu - 603173. Ph: 044-5293121"
8847,Trujillo-Ramos Clinic,"No.4/2, 2, Periyar Bazaar Street, Vellore Road, Vaniyambadi, Tirupathur, Tamil Nadu - 635741. Ph: 04179-4499522"
8848,Fisher and Sons Clinic,"No.886, 42, Vivekananda Kamaraj Road, Kagithapuram, Gudiyatham, Vellore, Tamil Nadu - 632010. Ph: 0416-2257301"
8849,"Martinez, Rodriguez and Johnson Clinic","No.305/B, 34, Perumal Hospital Road, Omalur Road, Rasipuram, Salem, Tamil Nadu - 636009. Ph: 0427-7517260"
8850,Blake-Huerta Clinic,"No.194/A, 1, MGR Old Street, Bypass Road, Theni, Theni, Tamil Nadu - 625511. Ph: 04546-3765599"
8851,Hanson and Sons Clinic,"No.391/A, 26, Murugan West Street, Race Course Road, Peelamedu, Coimbatore, Tamil Nadu - 641097. Ph: 0422-6525042"
8852,Kim-Rosario Clinic,"No.610, 6, Shiva East Street, Bypass Road, Nilakottai, Dindigul, Tamil Nadu - 624418. Ph: 0451-4375784"
8853,"Taylor, Good and Johnson Clinic","No.856/1, 42, Ambedkar New Street, Medical College Road, Thanjavur, Thanjavur, Tamil Nadu - 613009. Ph: 04362-2163777"
8854,"Parker, Mitchell and Davis Clinic","No.530/A, 15, Rajaji Kamaraj Road, Sathyamangalam Road, Kinathukadavu, Coimbatore, Tamil Nadu - 641048. Ph: 0422-3797013"
8855,Orr Inc Clinic,"No.207/B, 40, Patel West Street, North Veli Street, KK Nagar, Madurai, Tamil Nadu - 625005. Ph: 0452-2841602"
8856,Diaz-Edwards Clinic,"No.964, 23, MGR Kovil Street, Trichy Road, Aravakurichi, Karur, Tamil Nadu - 639079. Ph: 04324-2615902"
8857,Mitchell-Harris Clinic,"No.114, 5, Shiva Main Road, Bypass Road, Perambalur, Perambalur, Tamil Nadu - 621141. Ph: 04328-2324580"
8858,"Ford, Mejia and Macdonald Clinic","No.900/A, 39, Vivekananda Old Street, Salem Road, Chinnasalem, Kallakurichi, Tamil Nadu - 606210. Ph: 04151-6798206"
8859,Williams-Harris Clinic,"No.202/B, 10, Anna Main Road, Trichy Road, Kumbakonam, Thanjavur, Tamil Nadu - 613008. Ph: 04362-7601855"
8860,Orr-Smith Clinic,"No.500/B, 19, Anna Ambedkar Road, Market Street, Nallampalli, Dharmapuri, Tamil Nadu - 636801. Ph: 04342-2876394"
8861,Stevens Ltd Clinic,"No.582/1, 18, Bharathiar Market Street, Anna Salai, Chromepet, Chennai, Tamil Nadu - 600045. Ph: 044-5262811"
8862,Henry Inc Clinic,"No.698/1, 48, APJ Kalam School Road, Anna Salai, Devakottai, Sivaganga, Tamil Nadu - 630086. Ph: 04575-9321970"
8863,Dunn PLC Clinic,"No.704/1, 15, Ambedkar Ambedkar Road, Mill Street, Udumalpet, Tiruppur, Tamil Nadu - 641649. Ph: 0421-8672141"
8864,"Ryan, Nunez and Johnson Clinic","No.191/2, 29, Indira Hospital Road, Madurai Road, Andipatti, Theni, Tamil Nadu - 625547. Ph: 04546-6924864"
8865,Phillips-Davidson Clinic,"No.45/B, 1, Ambedkar Ambedkar Road, Hospital Road, Sivaganga, Sivaganga, Tamil Nadu - 630505. Ph: 04575-5105716"
8866,"Martin, Hale and Hanson Clinic","No.92/2, 39, Murugan Old Street, Erode Road, Namakkal, Namakkal, Tamil Nadu - 637120. Ph: 04286-4853345"
8867,"Allen, Mcguire and Howard Clinic","No.8, 10, Ambedkar Kovil Street, Mount Road, Anna Nagar, Chennai, Tamil Nadu - 600020. Ph: 044-5159914"
8868,"Parker, Lucas and Rodriguez Clinic","No.600/A, 20, Perumal Old Street, Trichy Road, Tirupur, Coimbatore, Tamil Nadu - 641073. Ph: 0422-9743379"
8869,Savage Group Clinic,"No.238/A, 32, Subash Anna Street, Nethaji Road, Dharapuram, Erode, Tamil Nadu - 638011. Ph: 0424-4532386"
8870,George LLC Clinic,"No.295/1, 11, Nehru 2nd Street, Rajiv Gandhi Salai, Tambaram, Chennai, Tamil Nadu - 600050. Ph: 044-3210286"
8871,Palmer Inc Clinic,"No.139, 37, Vinayagar Raja Street, Bypass Road, Madurantakam, Chengalpet, Tamil Nadu - 603182. Ph: 044-3147313"
8872,Nguyen Inc Clinic,"No.818, 41, MGR Periyar Street, Villupuram Road, Sankarapuram, Kallakurichi, Tamil Nadu - 606203. Ph: 04151-4062895"
8873,"Fields, Perry and Williams Clinic","No.240/A, 43, Vivekananda Hospital Road, Race Course Road, Pollachi, Coimbatore, Tamil Nadu - 641093. Ph: 0422-3707212"
8874,Gonzales LLC Clinic,"No.832/2, 23, Mariamman School Road, GST Road, Cheyyur, Chengalpet, Tamil Nadu - 603017. Ph: 044-3339122"
8875,"Thompson, Moore and Flores Clinic","No.487/1, 43, Rajaji Ambedkar Road, Chennai Road, Tiruvannamalai, Tiruvannamalai, Tamil Nadu - 606800. Ph: 04175-8389330"
8876,"Bennett, Murphy and Brady Clinic","No.31, 27, Mariamman Kovil Street, Alagar Kovil Road, Madurai, Madurai, Tamil Nadu - 625020. Ph: 0452-7860317"
8877,"Hudson, Beck and Patrick Clinic","No.632/1, 39, Patel Old Street, Courtallam Road, Alangulam, Tenkasi, Tamil Nadu - 627847. Ph: 04633-6041067"
8878,"Newman, Garcia and Stanley Clinic","No.867/2, 20, Murugan Main Road, Salem Road, Kurumbalur, Perambalur, Tamil Nadu - 621169. Ph: 04328-2055627"
8879,Morales and Sons Clinic,"No.46, 50, Perumal Main Road, Bypass Road, Tirukoilur, Kallakurichi, Tamil Nadu - 606212. Ph: 04151-3170455"
8880,Park-Clark Clinic,"No.70, 50, Periyar South Street, Kilnathur Road, Arni, Tiruvannamalai, Tamil Nadu - 606101. Ph: 04175-3327116"
8881,Smith-Lambert Clinic,"No.495/A, 32, Kamaraj School Road, DB Road, Tirupur, Coimbatore, Tamil Nadu - 641024. Ph: 0422-2016776"
8882,Miller PLC Clinic,"No.177/A, 39, Anna School Road, Vellore Road, Nemili, Ranipet, Tamil Nadu - 632474. Ph: 04172-2230545"
8883,Johnson-Wallace Clinic,"No.683/1, 35, Murugan Main Road, Thiruvalluvar Salai, Panruti, Cuddalore, Tamil Nadu - 607609. Ph: 04142-4949970"
8884,Ford-Barker Clinic,"No.916, 2, Ambedkar Ambedkar Road, Market Street, Mayiladuthurai, Mayiladuthurai, Tamil Nadu - 609513. Ph: 04364-5422397"
8885,Green-Lee Clinic,"No.49, 21, Shiva Bazaar Street, Saradha College Road, Salem, Salem, Tamil Nadu - 636009. Ph: 0427-8024169"
8886,"Butler, Becker and Vega Clinic","No.84/B, 34, Murugan North Street, Railway Station Road, Palani, Dindigul, Tamil Nadu - 624669. Ph: 0451-3980523"
8887,"Bray, Stein and Wright Clinic","No.235, 3, Indira Tank Street, OMR Road, Chengalpet, Chengalpet, Tamil Nadu - 603109. Ph: 044-4238923"
8888,Guerra-Edwards Clinic,"No.281/B, 48, Anna 3rd Street, Chennai Road, Vandavasi, Tiruvannamalai, Tamil Nadu - 606117. Ph: 04175-6595167"
8889,Thompson-Hernandez Clinic,"No.55/2, 18, Ambedkar Main Road, Nanjikottai Road, Kumbakonam, Thanjavur, Tamil Nadu - 613002. Ph: 04362-9410379"
8890,"Baxter, Guerra and Gordon Clinic","No.289/A, 48, Vinayagar Hospital Road, Old Town Road, Veppanthattai, Perambalur, Tamil Nadu - 621110. Ph: 04328-8057524"
8891,Washington-Santos Clinic,"No.410, 6, Anna 3rd Street, Old Bus Stand Road, Dindigul, Dindigul, Tamil Nadu - 624053. Ph: 0451-4064832"
8892,"Quinn, Taylor and Golden Clinic","No.165/A, 37, Subash West Street, VOC Road, Kayalpattinam, Thoothukudi, Tamil Nadu - 628599. Ph: 0461-9926121"
8893,Williams-Osborne Clinic,"No.112/A, 8, Perumal Main Road, Gandhi Street, Vikravandi, Villupuram, Tamil Nadu - 605074. Ph: 04146-7275679"
8894,Hernandez LLC Clinic,"No.307/2, 30, Kamaraj Kamaraj Road, Maruthamalai Road, Saibaba Colony, Coimbatore, Tamil Nadu - 641079. Ph: 0422-8726500"
8895,"Weiss, Dillon and Sheppard Clinic","No.377/1, 20, Patel New Street, Bazaar Street, Vikravandi, Villupuram, Tamil Nadu - 605316. Ph: 04146-4604822"
8896,Lyons-Garcia Clinic,"No.282/A, 22, Kamaraj South Street, Market Street, Sirkazhi, Mayiladuthurai, Tamil Nadu - 609723. Ph: 04364-2750786"
8897,"Campbell, Rivera and Velez Clinic","No.921, 1, Vivekananda 2nd Street, Old Town Road, Alathur, Perambalur, Tamil Nadu - 621188. Ph: 04328-3850654"
8898,Davis-Austin Clinic,"No.99/B, 1, Vivekananda Hospital Road, NGO Colony, Tirunelveli, Tirunelveli, Tamil Nadu - 627011. Ph: 0462-6463891"
8899,Andrews-Adams Clinic,"No.973, 35, Nehru Big Street, OMR Road, Pondicherry Border, Chengalpet, Tamil Nadu - 603062. Ph: 044-5203817"
8900,"Gonzalez, Lewis and Long Clinic","No.889, 22, Patel Anna Street, OMR Road, Chengalpet, Chengalpet, Tamil Nadu - 603145. Ph: 044-3857378"
8901,Garza-Russo Clinic,"No.991, 9, Patel East Street, Market Road, Sivakasi, Virudhunagar, Tamil Nadu - 626010. Ph: 04562-2918018"
8902,Hernandez-Larson Clinic,"No.201, 50, Rajaji Old Street, East Car Street, Valangaiman, Tiruvarur, Tamil Nadu - 610215. Ph: 04366-2268234"
8903,"Kelley, Lyons and Moore Clinic","No.251/B, 1, Gandhi 3rd Street, Bypass Road, Vandavasi, Tiruvannamalai, Tamil Nadu - 606331. Ph: 04175-3836384"
8904,Swanson-Sweeney Clinic,"No.631, 12, Mariamman Cross Street, Erode Road, Rasipuram, Namakkal, Tamil Nadu - 637008. Ph: 04286-3960268"
8905,Burton Inc Clinic,"No.391/B, 50, Perumal Kovil Street, Bharathidasan Road, Srirangam, Tiruchirappalli, Tamil Nadu - 620006. Ph: 0431-7919736"
8906,"Adams, Taylor and Boyer Clinic","No.405/2, 20, Kamaraj Anna Street, East Car Street, Tharangambadi, Nagapattinam, Tamil Nadu - 611045. Ph: 04365-7307141"
8907,Hayes and Sons Clinic,"No.226/1, 41, Kamaraj Market Street, North Veli Street, Melur, Madurai, Tamil Nadu - 625019. Ph: 0452-4537826"
8908,"Mooney, Phillips and Rice Clinic","No.923/B, 7, Anna Kamaraj Road, Sathyamangalam Road, Kinathukadavu, Coimbatore, Tamil Nadu - 641084. Ph: 0422-9309753"
8909,Frank Ltd Clinic,"No.408, 38, Rajiv Old Street, Mannargudi Road, Nannilam, Tiruvarur, Tamil Nadu - 614846. Ph: 04366-4649400"
8910,"Ramirez, Cunningham and Bennett Clinic","No.215/2, 28, Rajiv Nehru Street, Vannarpettai, Cheranmahadevi, Tirunelveli, Tamil Nadu - 627012. Ph: 0462-2597576"
8911,"Henry, Henderson and Tyler Clinic","No.889/1, 22, Bharathiar 2nd Street, Trichy Road, Karur, Karur, Tamil Nadu - 639133. Ph: 04324-6714318"
8912,Abbott PLC Clinic,"No.336, 11, Mariamman New Street, Madurai Road, Andipatti, Theni, Tamil Nadu - 625527. Ph: 04546-6949047"
8913,"Matthews, Mccoy and Hernandez Clinic","No.255, 19, Nehru Nehru Street, Bypass Road, Veppanthattai, Perambalur, Tamil Nadu - 621185. Ph: 04328-9403689"
8914,"Maynard, Mckenzie and Pham Clinic","No.926/B, 34, Mariamman Tank Street, Kamaraj Salai, Madurai, Madurai, Tamil Nadu - 625018. Ph: 0452-9135926"
8915,Douglas-Watson Clinic,"No.493/2, 20, Gandhi Main Road, Hospital Street, Mayiladuthurai, Nagapattinam, Tamil Nadu - 611078. Ph: 04365-8509226"
8916,Robinson-Brown Clinic,"No.155/1, 2, APJ Kalam South Street, Trichy Road, Pudukkottai, Pudukottai, Tamil Nadu - 622086. Ph: 04322-4650799"
8917,Reynolds LLC Clinic,"No.423/2, 45, APJ Kalam Raja Street, Gandhiji Road, Bhavani, Erode, Tamil Nadu - 638004. Ph: 0424-4112033"
8918,"Sanchez, Robinson and Thompson Clinic","No.809, 24, Periyar Cross Street, Alagar Kovil Road, Thirumangalam, Madurai, Tamil Nadu - 625019. Ph: 0452-2450349"
8919,Hubbard-Yoder Clinic,"No.958, 30, Rajaji Gandhi Road, Thiruvalluvar Salai, Cuddalore, Cuddalore, Tamil Nadu - 607016. Ph: 04142-2316212"
8920,"Becker, Brown and Vazquez Clinic","No.952/B, 47, Anna Anna Street, North Veli Street, Paravai, Madurai, Tamil Nadu - 625022. Ph: 0452-2847992"
8921,"Arnold, Bradley and Haas Clinic","No.409/1, 7, Shiva 1st Street, Ammapet, Salem, Salem, Tamil Nadu - 636011. Ph: 0427-7639014"
8922,"Garcia, Kim and Smith Clinic","No.67/2, 16, Shiva Nehru Street, Palladam Road, Udumalpet, Tiruppur, Tamil Nadu - 641630. Ph: 0421-3248331"
8923,Thomas-Martin Clinic,"No.136/2, 4, Ambedkar Hospital Road, Medical College Road, Budalur, Thanjavur, Tamil Nadu - 613005. Ph: 04362-7880095"
8924,Johnson-Richardson Clinic,"No.163, 31, Murugan Hospital Road, Beach Road, Tiruchendur, Thoothukudi, Tamil Nadu - 628684. Ph: 0461-9759464"
8925,"Oneill, Castillo and Smith Clinic","No.980, 36, Perumal Nehru Street, Junction Main Road, Fairlands, Salem, Tamil Nadu - 636004. Ph: 0427-4283085"
8926,"Scott, Franklin and Hodges Clinic","No.312/B, 8, Nehru North Street, Poonamallee High Road, Velachery, Chennai, Tamil Nadu - 600013. Ph: 044-4203173"
8927,Fox Group Clinic,"No.882, 50, Rajiv North Street, Bypass Road, Krishnarayapuram, Karur, Tamil Nadu - 639011. Ph: 04324-7581063"
8928,"Mason, Montgomery and Dodson Clinic","No.854, 13, Nehru Ambedkar Road, Avinashi Road, Pollachi, Coimbatore, Tamil Nadu - 641048. Ph: 0422-9614217"
8929,Rojas-Woods Clinic,"No.430/2, 12, Kamaraj Ambedkar Road, Kumbakonam Road, Tiruvarur, Tiruvarur, Tamil Nadu - 614065. Ph: 04366-6785445"
8930,Howell-Peterson Clinic,"No.868, 17, Vivekananda Cross Street, Palpannai, Thillai Nagar, Tiruchirappalli, Tamil Nadu - 620021. Ph: 0431-5826722"
8931,Wood PLC Clinic,"No.106/2, 7, Bharathiar Market Street, Market Road, Srivilliputhur, Virudhunagar, Tamil Nadu - 626120. Ph: 04562-7579379"
8932,White Ltd Clinic,"No.55/A, 38, Vinayagar Main Road, Cross Cut Road, Singanallur, Coimbatore, Tamil Nadu - 641063. Ph: 0422-2017165"
8933,Cruz-Nelson Clinic,"No.771, 22, Periyar Periyar Street, Periyar Bus Stand Road, Thirumangalam, Madurai, Tamil Nadu - 625003. Ph: 0452-9690962"
8934,"Clark, Morales and Duncan Clinic","No.352/1, 34, Indira New Street, Bharathidasan Road, Kulithalai, Tiruchirappalli, Tamil Nadu - 620024. Ph: 0431-3839865"
8935,"Hines, Liu and Adams Clinic","No.532/A, 7, Patel Hospital Road, Avinashi Road, Sulur, Coimbatore, Tamil Nadu - 641040. Ph: 0422-7719858"
8936,Miller-Kelly Clinic,"No.605/A, 39, Periyar East Street, Maruthamalai Road, Coimbatore, Coimbatore, Tamil Nadu - 641030. Ph: 0422-6550204"
8937,Monroe Ltd Clinic,"No.573, 5, Bharathiar 3rd Street, Kamaraj Road, Udumalpet, Tiruppur, Tamil Nadu - 641621. Ph: 0421-2351611"
8938,Cardenas Ltd Clinic,"No.193/1, 41, Murugan Kamaraj Road, Sainathapuram, Vaniyambadi, Vellore, Tamil Nadu - 632014. Ph: 0416-9062303"
8939,"Lucas, Hamilton and Kelly Clinic","No.730, 40, APJ Kalam 1st Street, Maruthamalai Road, Sulur, Coimbatore, Tamil Nadu - 641063. Ph: 0422-6170029"
8940,Moore Inc Clinic,"No.458/B, 29, Periyar New Street, Race Course Road, Gandhipuram, Coimbatore, Tamil Nadu - 641060. Ph: 0422-2803425"
