id,clinic_name,clinic_address_1
7268,"Gill, Perez and Dillon Clinic","No.669, 41, Vivekananda 3rd Street, 1st Main Road, Avadi, Chennai, Tamil Nadu - 600014. Ph: 044-2144265"
7269,"Garcia, White and Schmidt Clinic","No.162/A, 4, Mariamman New Street, Williams Road, Thillai Nagar, Tiruchirappalli, Tamil Nadu - 620010. Ph: 0431-7764296"
7270,"Santos LLC Clinic","No.551/2, 7, Bharathiar 3rd Street, GST Road, Chennai, Chennai, Tamil Nadu - 600002. Ph: 044-8048007"
7271,"Russell, Spencer and Patterson Clinic","No.63/1, 23, Murugan Old Street, Saradha College Road, Fairlands, Salem, Tamil Nadu - 636007. Ph: 0427-9186500"
7272,"Rodriguez-Stone Clinic","No.100/B, 15, Patel School Road, Kamaraj Salai, Arapalayam, Madurai, Tamil Nadu - 625013. Ph: 0452-7671130"
7273,"Martin-Tate Clinic","No.769/A, 50, Nehru Raja Street, Vannarpettai, Ambasamudram, Tirunelveli, Tamil Nadu - 627010. Ph: 0462-9937390"
7274,"Johns and Sons Clinic","No.58/2, 2, Rajaji Kamaraj Road, Old Bus Stand Road, Nilakottai, Dindigul, Tamil Nadu - 624253. Ph: 0451-8713735"
7275,"Wagner, Wood and Jones Clinic","No.269/2, 8, Patel Kovil Street, Bypass Road, Thirukalukundram, Chengalpet, Tamil Nadu - 603026. Ph: 044-3594980"
7276,"Graham, Collier and Rich Clinic","No.362, 25, Patel Nehru Street, SIPCOT Road, Nemili, Ranipet, Tamil Nadu - 632487. Ph: 04172-5843897"
7277,"Garcia-Cordova Clinic","No.865/2, 48, Subash School Road, Market Street, Paramakudi, Ramanathapuram, Tamil Nadu - 623518. Ph: 04567-3907952"
7278,"Jackson-Payne Clinic","No.804/2, 2, Murugan West Street, Market Street, Sivagiri, Tenkasi, Tamil Nadu - 627856. Ph: 04633-3927193"
7279,"Vargas, Martin and George Clinic","No.858, 33, Kamaraj Bazaar Street, 2nd Cross Street, Anna Nagar, Chennai, Tamil Nadu - 600082. Ph: 044-2804576"
7280,"Greer, Thompson and Bell Clinic","No.725/B, 47, Indira Big Street, Rockfort Road, Lalgudi, Tiruchirappalli, Tamil Nadu - 620003. Ph: 0431-9048747"
7281,"Rodriguez, Mejia and Morrow Clinic","No.840, 16, Gandhi North Street, OMR Road, Thirukalukundram, Chengalpet, Tamil Nadu - 603063. Ph: 044-6761689"
7282,"Nelson, Harrison and Diaz Clinic","No.14/B, 5, Shiva Gandhi Road, Vellore Road, Ambur, Tirupathur, Tamil Nadu - 635797. Ph: 04179-2982941"
7283,"Carey Inc Clinic","No.568/A, 26, MGR Gandhi Road, Bypass Road, Theni, Theni, Tamil Nadu - 625523. Ph: 04546-5763311"
7284,"Dawson-Butler Clinic","No.402/2, 43, Anna Kamaraj Road, 1st Main Road, Avadi, Chennai, Tamil Nadu - 600021. Ph: 044-9517885"
7285,"Arroyo-Perkins Clinic","No.367/1, 32, Periyar School Road, Madurai Road, Gandarvakottai, Pudukottai, Tamil Nadu - 622404. Ph: 04322-4640096"
7286,"Anderson, Casey and Gordon Clinic","No.992, 41, Kamaraj New Street, Arcot Road, Gudiyatham, Vellore, Tamil Nadu - 632011. Ph: 0416-2149243"
7287,"Beck Group Clinic","No.119/2, 36, Vinayagar New Street, Kumbakonam Road, Kollidam, Mayiladuthurai, Tamil Nadu - 609632. Ph: 04364-9506646"
7288,"Williams, Reed and Powell Clinic","No.169, 25, Patel Ambedkar Road, Arcot Road, Vaniyambadi, Vellore, Tamil Nadu - 632001. Ph: 0416-2778625"
7289,"Christensen LLC Clinic","No.109, 5, Vinayagar 3rd Street, Ayyasamy Road, Papanasam, Thanjavur, Tamil Nadu - 613004. Ph: 04362-8091227"
7290,"Moore, Patterson and Dean Clinic","No.735/A, 1, Kamaraj Periyar Street, Kagithapuram, Wallajah, Vellore, Tamil Nadu - 632007. Ph: 0416-9875136"
7291,"Gardner-Rice Clinic","No.129/A, 13, Kamaraj Ambedkar Road, Charing Cross Road, Gudalur, Nilgiris, Tamil Nadu - 643194. Ph: 0423-8179981"
7292,"Downs Group Clinic","No.574/1, 12, Rajaji Hospital Road, SIPCOT Road, Hosur, Krishnagiri, Tamil Nadu - 635086. Ph: 04343-8728337"
7293,"Wheeler-Roberts Clinic","No.452/A, 33, Kamaraj Ambedkar Road, Nanjikottai Road, Orathanadu, Thanjavur, Tamil Nadu - 613007. Ph: 04362-7374927"
7294,"Blair-Bullock Clinic","No.82/A, 24, Patel East Street, Vannarpettai, Tenkasi, Tirunelveli, Tamil Nadu - 627006. Ph: 0462-6559560"
7295,"Miller Ltd Clinic","No.434, 7, Anna East Street, Hospital Street, Kilvelur, Nagapattinam, Tamil Nadu - 611040. Ph: 04365-2901359"
7296,"Wright, Calderon and Dunlap Clinic","No.240, 31, Mariamman School Road, Bypass Road, Vandavasi, Tiruvannamalai, Tamil Nadu - 606737. Ph: 04175-8878350"
7297,"Rodriguez-Adams Clinic","No.280, 42, Patel West Street, Mill Street, Udumalpet, Tiruppur, Tamil Nadu - 641652. Ph: 0421-5711065"
7298,"Miller, Fletcher and Moreno Clinic","No.470, 45, Periyar Kamaraj Road, Bypass Road, Tirukoilur, Kallakurichi, Tamil Nadu - 606209. Ph: 04151-6098140"
7299,"Robinson-Arias Clinic","No.884/2, 19, Mariamman Kamaraj Road, Chinthamani Road, Ariyamangalam, Tiruchirappalli, Tamil Nadu - 620009. Ph: 0431-6324853"
7300,"Powell Ltd Clinic","No.779/B, 3, Murugan Anna Street, Tenkasi Road, Aruppukkottai, Virudhunagar, Tamil Nadu - 626056. Ph: 04562-6456444"
7301,"Thompson and Sons Clinic","No.806/2, 39, APJ Kalam Nehru Street, Market Street, Ambur, Tirupathur, Tamil Nadu - 635782. Ph: 04179-9825406"
7302,"Lee Inc Clinic","No.993/2, 11, Ambedkar East Street, Raja Street, Orathanadu, Thanjavur, Tamil Nadu - 613007. Ph: 04362-8864389"
7303,"Hubbard, Douglas and Taylor Clinic","No.62/A, 3, Subash Old Street, Bypass Road, Tenkasi, Tenkasi, Tamil Nadu - 627843. Ph: 04633-2846597"
7304,"James-Smith Clinic","No.745/1, 7, Mariamman Anna Street, Bypass Road, Vandavasi, Tiruvannamalai, Tamil Nadu - 606535. Ph: 04175-8666126"
7305,"Gallegos, Johnson and Watts Clinic","No.676/B, 14, Kamaraj East Street, Chinthamani Road, Ariyamangalam, Tiruchirappalli, Tamil Nadu - 620001. Ph: 0431-3825483"
7306,"Jones, Shea and Berry Clinic","No.482/A, 31, Indira 3rd Street, Mathur Road, Bargur, Krishnagiri, Tamil Nadu - 635059. Ph: 04343-4616520"
7307,"Tucker-Holden Clinic","No.944/1, 24, Kamaraj Raja Street, Nehru Street, Sulur, Coimbatore, Tamil Nadu - 641095. Ph: 0422-3241663"
7308,"Manning Ltd Clinic","No.759/2, 34, Shiva Old Street, Trichy Road, Jayankondam, Ariyalur, Tamil Nadu - 621717. Ph: 04329-8935137"
7309,"Frazier Group Clinic","No.39/2, 45, Shiva New Street, Mill Street, Dharapuram, Tiruppur, Tamil Nadu - 641620. Ph: 0421-6279354"
7310,"Cook-Boyer Clinic","No.128/A, 32, Vivekananda Old Street, Market Street, Rasipuram, Namakkal, Tamil Nadu - 637356. Ph: 04286-7101515"
7311,"Carlson, Potts and Gillespie Clinic","No.220/B, 14, Rajaji Main Road, Brough Road, Bhavani, Erode, Tamil Nadu - 638001. Ph: 0424-8922541"
7312,"Johnson Group Clinic","No.55/B, 12, APJ Kalam New Street, Nehru Street, Sulur, Coimbatore, Tamil Nadu - 641055. Ph: 0422-8551269"
7313,"Carey-Blackwell Clinic","No.59, 47, Murugan New Street, Hospital Road, Jolarpettai, Tirupathur, Tamil Nadu - 635679. Ph: 04179-9531410"
7314,"Gray-Johnson Clinic","No.121/B, 32, Ambedkar Kamaraj Road, Trichy Road, Saibaba Colony, Coimbatore, Tamil Nadu - 641033. Ph: 0422-2950232"
7315,"Villarreal Group Clinic","No.27/B, 10, Rajiv Tank Street, Station Road, Tindivanam, Villupuram, Tamil Nadu - 605371. Ph: 04146-2683175"
7316,"Larson, Ellis and Gonzales Clinic","No.229, 44, Patel 3rd Street, Hospital Road, Virudhachalam, Cuddalore, Tamil Nadu - 607794. Ph: 04142-6869208"
7317,"Burton-Francis Clinic","No.498, 30, Nehru Bazaar Street, Bangalore Road, Denkanikottai, Krishnagiri, Tamil Nadu - 635074. Ph: 04343-4045522"
7318,"Maxwell, Gallegos and Hall Clinic","No.787, 45, Rajaji Hospital Road, Salem Road, Rasipuram, Namakkal, Tamil Nadu - 637209. Ph: 04286-8559870"
7319,"Wilkinson, Fuller and Johnson Clinic","No.960/1, 22, Indira Tank Street, Anna Salai, Karaikudi, Sivaganga, Tamil Nadu - 630393. Ph: 04575-9002082"
7320,"Atkinson, Simmons and Lin Clinic","No.877/B, 42, Shiva Kovil Street, Bangalore Road, Uthangarai, Krishnagiri, Tamil Nadu - 635100. Ph: 04343-2221561"
7321,"Boyd-Chase Clinic","No.882/B, 38, Vinayagar Nehru Street, Alagar Kovil Road, Melur, Madurai, Tamil Nadu - 625020. Ph: 0452-7744707"
7322,"Crawford, Shepherd and Kelly Clinic","No.612/B, 9, Rajaji Kamaraj Road, Trichy Road, Kulithalai, Karur, Tamil Nadu - 639103. Ph: 04324-6099528"
7323,"Villarreal-Houston Clinic","No.675/A, 32, Rajiv 1st Street, Medical College Road, Kumbakonam, Thanjavur, Tamil Nadu - 613003. Ph: 04362-8806236"
7324,"Holmes, Hogan and Christian Clinic","No.458/A, 47, Ambedkar Main Road, Thiruvalluvar Salai, Neyveli, Cuddalore, Tamil Nadu - 607153. Ph: 04142-7660556"
7325,"Zhang, Zimmerman and James Clinic","No.644/1, 19, Patel North Street, Rockfort Road, Manachanallur, Tiruchirappalli, Tamil Nadu - 620005. Ph: 0431-3593715"
7326,"Parker, Watson and Moore Clinic","No.597/A, 16, Kamaraj Hospital Road, Kumbakonam Road, Nannilam, Tiruvarur, Tamil Nadu - 612629. Ph: 04366-6680552"
7327,"Wilcox, Myers and Greene Clinic","No.119, 4, Rajiv 3rd Street, Palayamkottai Road, Kovilpatti, Thoothukudi, Tamil Nadu - 628173. Ph: 0461-2257206"
7328,"Smith and Sons Clinic","No.671/2, 11, APJ Kalam Old Street, Trichy Road, Karambakudi, Pudukottai, Tamil Nadu - 622347. Ph: 04322-2831075"
7329,"Blackwell Group Clinic","No.98/1, 25, Nehru Ambedkar Road, SIPCOT Road, Denkanikottai, Krishnagiri, Tamil Nadu - 635001. Ph: 04343-6805721"
7330,"Wade-Williams Clinic","No.497/2, 26, Shiva Bazaar Street, Vellore Road, Arakkonam, Ranipet, Tamil Nadu - 632437. Ph: 04172-7597515"
7331,"Ingram-Simon Clinic","No.752/1, 48, Gandhi Kovil Street, South Veli Street, Arapalayam, Madurai, Tamil Nadu - 625009. Ph: 0452-3901786"
7332,"Park-Martin Clinic","No.132, 34, Patel Ambedkar Road, Poonamallee High Road, Perambur, Chennai, Tamil Nadu - 600094. Ph: 044-5903265"
7333,"Huffman Group Clinic","No.590/1, 4, APJ Kalam Anna Street, Rockfort Road, Lalgudi, Tiruchirappalli, Tamil Nadu - 620023. Ph: 0431-8698577"
7334,"Rojas, Todd and Williams Clinic","No.804/1, 37, MGR Kamaraj Road, Sathyamangalam Road, Pollachi, Coimbatore, Tamil Nadu - 641007. Ph: 0422-8263925"
7335,"Davis, Taylor and Gray Clinic","No.195/2, 24, Bharathiar Market Street, Palani Road, Oddanchatram, Dindigul, Tamil Nadu - 624377. Ph: 0451-5764965"
7336,"Moore, Stone and Boyd Clinic","No.736/2, 29, Subash Kamaraj Road, Market Road, Aravakurichi, Karur, Tamil Nadu - 639062. Ph: 04324-2388924"
7337,"Chaney-Hurley Clinic","No.793/1, 35, Vinayagar 1st Street, Promenade Road, Manachanallur, Tiruchirappalli, Tamil Nadu - 620008. Ph: 0431-8876452"
7338,"Mccann, Keith and Mata Clinic","No.418/1, 11, Vinayagar Big Street, Beach Road, Tharangambadi, Nagapattinam, Tamil Nadu - 611075. Ph: 04365-4535048"
7339,"Williams-Summers Clinic","No.548/B, 34, Vinayagar Market Street, Beach Road, Mandapam, Ramanathapuram, Tamil Nadu - 623548. Ph: 04567-7924901"
7340,"Park Ltd Clinic","No.292, 29, Kamaraj Old Street, Rockfort Road, Woraiyur, Tiruchirappalli, Tamil Nadu - 620023. Ph: 0431-6942864"
7341,"Wilson-Henderson Clinic","No.95, 14, Indira 3rd Street, GST Road, Anna Nagar, Chennai, Tamil Nadu - 600078. Ph: 044-5902696"
7342,"Davidson Inc Clinic","No.678/B, 15, Periyar Ambedkar Road, Kumbakonam Road, Kodavasal, Tiruvarur, Tamil Nadu - 610946. Ph: 04366-4975477"
7343,"Figueroa Inc Clinic","No.901, 38, Ambedkar Cross Street, Williams Road, KK Nagar, Tiruchirappalli, Tamil Nadu - 620012. Ph: 0431-4698240"
7344,"Ruiz-Griffith Clinic","No.410/1, 28, Ambedkar Market Street, Trichy Road, Annur, Coimbatore, Tamil Nadu - 641011. Ph: 0422-9112718"
7345,"Delgado-Kaiser Clinic","No.544/2, 12, Rajaji Market Street, GST Road, Chennai, Chennai, Tamil Nadu - 600068. Ph: 044-7750836"
7346,"Green PLC Clinic","No.403/1, 28, Perumal Tank Street, Gandhi Nagar, Mylapore, Chennai, Tamil Nadu - 600075. Ph: 044-9963608"
7347,"Johnson, Henderson and Stephens Clinic","No.571/2, 38, Gandhi Main Road, Officers Line, Ranipet, Vellore, Tamil Nadu - 632006. Ph: 0416-3623480"
7348,"Anderson-Hester Clinic","No.579/B, 13, Murugan School Road, Market Street, Nemili, Ranipet, Tamil Nadu - 632417. Ph: 04172-3714253"
7349,"Mcdaniel-Alexander Clinic","No.264/A, 9, Shiva Main Road, Oppanakara Street, Sulur, Coimbatore, Tamil Nadu - 641019. Ph: 0422-5308208"
7350,"Rhodes-Roberson Clinic","No.171, 21, APJ Kalam Raja Street, Gandhi Nagar, Tambaram, Chennai, Tamil Nadu - 600029. Ph: 044-3979764"
7351,"Lester-Murphy Clinic","No.905, 47, APJ Kalam Old Street, Station Road, Sankarapuram, Kallakurichi, Tamil Nadu - 606204. Ph: 04151-9690264"
7352,"Bradley-Walters Clinic","No.845/1, 33, Indira Ambedkar Road, Nehru Street, Chromepet, Chennai, Tamil Nadu - 600099. Ph: 044-3508649"
7353,"Carlson, Rowe and Lynch Clinic","No.448/1, 37, Periyar School Road, Market Road, Krishnarayapuram, Karur, Tamil Nadu - 639034. Ph: 04324-5489199"
7354,"Bennett Ltd Clinic","No.221/A, 43, Mariamman West Street, Market Road, Kulithalai, Karur, Tamil Nadu - 639008. Ph: 04324-4349073"
7355,"Parker-Skinner Clinic","No.412, 14, Indira 1st Street, 1st Main Road, Tambaram, Chennai, Tamil Nadu - 600036. Ph: 044-5729499"
7356,"Parker, Bray and Hartman Clinic","No.993, 40, Anna Hospital Road, Beach Road, Virudhachalam, Cuddalore, Tamil Nadu - 607056. Ph: 04142-6881133"
7357,"Simpson LLC Clinic","No.396/B, 46, Gandhi Ambedkar Road, Bypass Road, Arakkonam, Ranipet, Tamil Nadu - 632508. Ph: 04172-8078523"
7358,"Harrison Inc Clinic","No.138/2, 14, Perumal Kovil Street, Hospital Street, Tiruvarur, Tiruvarur, Tamil Nadu - 611815. Ph: 04366-7618478"
7359,"Jones and Sons Clinic","No.567, 32, Ambedkar Raja Street, Salem Road, Kunnam, Perambalur, Tamil Nadu - 621101. Ph: 04328-5496576"
7360,"Willis-Herrera Clinic","No.674, 18, Indira Kamaraj Road, Bypass Road, Kulithalai, Karur, Tamil Nadu - 639134. Ph: 04324-5968567"
7361,"Sharp, Campbell and Logan Clinic","No.613, 43, Vinayagar Anna Street, East Car Street, Vedaranyam, Nagapattinam, Tamil Nadu - 611073. Ph: 04365-4273381"
7362,"White-Garrison Clinic","No.493, 24, Subash Main Road, Bypass Road, Oddanchatram, Dindigul, Tamil Nadu - 624401. Ph: 0451-2919914"
7363,"Fields-Vazquez Clinic","No.842, 23, Vinayagar Old Street, OMR Road, Madurantakam, Chengalpet, Tamil Nadu - 603119. Ph: 044-6689175"
7364,"Kane Inc Clinic","No.846/A, 8, APJ Kalam Anna Street, Nehru Street, Peelamedu, Coimbatore, Tamil Nadu - 641033. Ph: 0422-2950634"
7365,"Hernandez-Martin Clinic","No.317/B, 8, Patel Periyar Street, Ammapet, Suramangalam, Salem, Tamil Nadu - 636008. Ph: 0427-9391584"
7366,"Lowe-Mccoy Clinic","No.79, 1, Periyar West Street, Rajiv Gandhi Salai, Kodambakkam, Chennai, Tamil Nadu - 600026. Ph: 044-5041009"
7367,"Williams, Anderson and Smith Clinic","No.242, 19, Subash Cross Street, Rajiv Gandhi Salai, Porur, Chennai, Tamil Nadu - 600050. Ph: 044-6887015"
7368,"Thomas LLC Clinic","No.907/B, 2, Murugan 3rd Street, Poonamallee High Road, Kodambakkam, Chennai, Tamil Nadu - 600042. Ph: 044-3722002"
7369,"Schroeder-Morgan Clinic","No.32/B, 6, Periyar 3rd Street, Kalavasal, Paravai, Madurai, Tamil Nadu - 625015. Ph: 0452-8131132"
7370,"Dominguez-Andrews Clinic","No.242, 18, Ambedkar East Street, Courtallam Road, Kadayanallur, Tenkasi, Tamil Nadu - 627823. Ph: 04633-6020295"
7371,"Nelson-James Clinic","No.538/B, 15, Perumal 1st Street, Perumal Koil Street, Suramangalam, Salem, Tamil Nadu - 636009. Ph: 0427-2503277"
7372,"Garrett, Holland and Nixon Clinic","No.314/B, 45, Patel Cross Street, Salai Road, KK Nagar, Tiruchirappalli, Tamil Nadu - 620019. Ph: 0431-2481051"
7373,"Wilson, Weber and Fields Clinic","No.193/A, 44, Vivekananda Nehru Street, Old Bus Stand Road, Hosur, Krishnagiri, Tamil Nadu - 635010. Ph: 04343-8640178"
7374,"Foster PLC Clinic","No.883, 12, Shiva Old Street, Trichy Road, Budalur, Thanjavur, Tamil Nadu - 613007. Ph: 04362-5765290"
7375,"Brown-Arnold Clinic","No.151/A, 18, Anna School Road, Bypass Road, Dharmapuri, Dharmapuri, Tamil Nadu - 636807. Ph: 04342-5113884"
7376,"Mcbride, Parker and Poole Clinic","No.758/1, 11, Periyar Old Street, Chinthamani Road, Srirangam, Tiruchirappalli, Tamil Nadu - 620017. Ph: 0431-4802501"
7377,"Martinez, Khan and Morgan Clinic","No.15, 4, Gandhi Raja Street, Race Course Road, Tirupur, Coimbatore, Tamil Nadu - 641105. Ph: 0422-4209734"
7378,"Peters-Black Clinic","No.338/2, 7, Vinayagar Ambedkar Road, Car Street, Kollidam, Mayiladuthurai, Tamil Nadu - 609114. Ph: 04364-7524568"
7379,"Nelson-Miller Clinic","No.154, 5, Indira West Street, Kalavasal, Thirumangalam, Madurai, Tamil Nadu - 625019. Ph: 0452-4557183"
7380,"Smith Inc Clinic","No.518, 26, Patel East Street, Oppanakara Street, Mettupalayam, Coimbatore, Tamil Nadu - 641070. Ph: 0422-6648429"
7381,"Scott-Baker Clinic","No.981/1, 38, Gandhi Nehru Street, Old Bus Stand Road, Bargur, Krishnagiri, Tamil Nadu - 635031. Ph: 04343-7749154"
7382,"Munoz, Anderson and Adkins Clinic","No.292/1, 9, Vinayagar 2nd Street, Nehru Street, Chromepet, Chennai, Tamil Nadu - 600019. Ph: 044-2344947"
7383,"Li-Williams Clinic","No.883/B, 31, MGR Market Street, Station Road, Sankarapuram, Kallakurichi, Tamil Nadu - 606203. Ph: 04151-4593395"
7384,"Mckee PLC Clinic","No.512, 1, Mariamman Hospital Road, Oppanakara Street, Sulur, Coimbatore, Tamil Nadu - 641029. Ph: 0422-7262880"
7385,"Butler, Adams and Steele Clinic","No.48/A, 43, Bharathiar 3rd Street, Medical College Road, Kumbakonam, Thanjavur, Tamil Nadu - 613003. Ph: 04362-2228330"
7386,"Martinez-Ferguson Clinic","No.537/2, 5, Mariamman 2nd Street, Erode Road, Kadavur, Karur, Tamil Nadu - 639071. Ph: 04324-7786523"
7387,"Jones-Monroe Clinic","No.588/A, 5, Nehru School Road, GST Road, Cheyyur, Chengalpet, Tamil Nadu - 603157. Ph: 044-9415433"
7388,"Navarro-Smith Clinic","No.455/A, 4, Ambedkar North Street, Junction Main Road, Salem, Salem, Tamil Nadu - 636002. Ph: 0427-9795953"
7389,"Boyd, Reid and Thomas Clinic","No.937, 48, Murugan West Street, Market Road, Krishnarayapuram, Karur, Tamil Nadu - 639091. Ph: 04324-9117683"
7390,"Martin Group Clinic","No.986/B, 30, Gandhi Cross Street, Kumbakonam Road, Valangaiman, Tiruvarur, Tamil Nadu - 612516. Ph: 04366-7368751"
7391,"Butler-Walker Clinic","No.497, 29, Vivekananda Periyar Street, Chinthamani Road, Kulithalai, Tiruchirappalli, Tamil Nadu - 620020. Ph: 0431-4371268"
7392,"James-Johnson Clinic","No.11/2, 40, Indira Big Street, Promenade Road, Lalgudi, Tiruchirappalli, Tamil Nadu - 620018. Ph: 0431-3746323"
7393,"Morse, Price and Aguilar Clinic","No.559/2, 45, Perumal 2nd Street, Harbour Road, Kovilpatti, Thoothukudi, Tamil Nadu - 628127. Ph: 0461-9262360"
7394,"Fernandez PLC Clinic","No.988, 47, Vivekananda Bazaar Street, Mill Street, Dharapuram, Tiruppur, Tamil Nadu - 641686. Ph: 0421-2725349"
7395,"Williams LLC Clinic","No.956, 40, Subash Old Street, Ammapet, Attur, Salem, Tamil Nadu - 636016. Ph: 0427-6498771"
7396,"Steele Group Clinic","No.669, 3, Subash Raja Street, 2nd Cross Street, Mylapore, Chennai, Tamil Nadu - 600025. Ph: 044-3814827"
7397,"Ware LLC Clinic","No.156, 24, Shiva Ambedkar Road, Salai Road, Kulithalai, Tiruchirappalli, Tamil Nadu - 620013. Ph: 0431-6051553"
7398,"Foster Group Clinic","No.291, 37, Perumal Cross Street, Race Course Road, Singanallur, Coimbatore, Tamil Nadu - 641033. Ph: 0422-5080767"
7399,"Mcintosh LLC Clinic","No.238/A, 1, APJ Kalam New Street, Beach Road, Chidambaram, Cuddalore, Tamil Nadu - 607498. Ph: 04142-3872789"
7400,"Shaw-Duncan Clinic","No.52/1, 28, Rajaji School Road, Madurai Road, Andipatti, Theni, Tamil Nadu - 625512. Ph: 04546-2281931"
7401,"Walter LLC Clinic","No.771/A, 20, Indira Ambedkar Road, Trichy Road, Paramathi, Namakkal, Tamil Nadu - 637388. Ph: 04286-7435382"
7402,"Reed, Henderson and Bryant Clinic","No.559/2, 39, Gandhi Main Road, Avinashi Road, Mettupalayam, Coimbatore, Tamil Nadu - 641076. Ph: 0422-6172752"
7403,"Figueroa, Rowe and Bernard Clinic","No.831/2, 43, APJ Kalam West Street, Nehru Street, RS Puram, Coimbatore, Tamil Nadu - 641060. Ph: 0422-7012868"
7404,"Gibson-Garcia Clinic","No.857, 7, Gandhi Big Street, Sankari Road, Paramathi, Namakkal, Tamil Nadu - 637220. Ph: 04286-8690809"
7405,"Lopez Ltd Clinic","No.338/A, 14, Vinayagar Bazaar Street, South Veli Street, Melur, Madurai, Tamil Nadu - 625013. Ph: 0452-4177241"
7406,"Palmer-Martinez Clinic","No.937, 4, Indira Gandhi Road, Big Bazaar Street, Sulur, Coimbatore, Tamil Nadu - 641011. Ph: 0422-7429169"
7407,"Nicholson, Hawkins and Bush Clinic","No.401/2, 48, APJ Kalam Hospital Road, Cauvery Road, Gobichettipalayam, Erode, Tamil Nadu - 638005. Ph: 0424-9860203"
7408,"Miller Ltd Clinic","No.988/2, 24, Vivekananda Gandhi Road, Muniaandi Street, Paramakudi, Ramanathapuram, Tamil Nadu - 623664. Ph: 04567-8004430"
7409,"Moore-Fletcher Clinic","No.145, 36, Murugan Cross Street, Five Roads, Kondalampatti, Salem, Tamil Nadu - 636002. Ph: 0427-6836627"
7410,"Yang, Lewis and Morales Clinic","No.538/B, 37, Nehru East Street, Sathyamangalam Road, Pollachi, Coimbatore, Tamil Nadu - 641095. Ph: 0422-7454275"
7411,"Robertson, Lopez and Holmes Clinic","No.650/2, 4, Rajaji 1st Street, Palani Road, Natham, Dindigul, Tamil Nadu - 624557. Ph: 0451-2060012"
7412,"Joseph-Davis Clinic","No.726/2, 11, Indira Hospital Road, Nethaji Road, Kangeyam, Erode, Tamil Nadu - 638007. Ph: 0424-5872685"
7413,"Shannon, Holmes and Smith Clinic","No.418/A, 38, Bharathiar Big Street, Salem Road, Veppanthattai, Perambalur, Tamil Nadu - 621151. Ph: 04328-6307892"
7414,"Washington Inc Clinic","No.120/A, 4, Subash Bazaar Street, Mill Street, Uthukuli, Tiruppur, Tamil Nadu - 641673. Ph: 0421-2098739"
7415,"Carlson, Barajas and Moss Clinic","No.911, 6, APJ Kalam Cross Street, Ammapet, Suramangalam, Salem, Tamil Nadu - 636010. Ph: 0427-3602560"
7416,"Kemp, Franklin and Wilkins Clinic","No.724/B, 16, APJ Kalam Big Street, VIT Road, Vellore, Vellore, Tamil Nadu - 632012. Ph: 0416-5793769"
